0	1	2	3	4	phrase	tower	unit
842	1102	932萬	2011		2	4	NB
842	1102	1,450萬	2018	40.8%	2	4	NB
842	1102	927萬	2011		2	4	NB
842	1102	925萬	2011		2	4	NB
842	1102	922萬	2011		2	4	NB
842	1102	1,250萬	2018	31.8%	2	4	NB
842	1102	917萬	2011		2	4	NB
842	1102	915萬	2011		2	4	NB
842	1102	1,263萬	2017	31.6%	2	4	NB
842	1102	906萬	2011		2	4	NB
842	1102	904萬	2011		2	4	NB
842	1102	930萬	2011		2	4	NB
842	1102	880萬	2013	2.1%	2	4	NB
842	1102	1,527萬	2018	70.4%	2	4	NB
842	1102	893萬	2011		2	4	NB
842	1102	891萬	2011		2	4	NB
842	1102	885萬	2013	0.4%	2	4	NB
842	1102	889萬	2011		2	4	NB
842	1102	885萬	2011		2	4	NB
842	1102	883萬	2011		2	4	NB
842	1102	1,300萬	2018	47.5%	2	4	NB
842	1102	879萬	2011		2	4	NB
842	1102	1,046萬	2016	19.2%	2	4	NB
842	1102	876萬	2011		2	4	NB
842	1102	874萬	2011		2	4	NB
842	1102	1,248萬	2018	42.8%	2	4	NB
842	1102	1,340萬	2018	54.0%	2	4	NB
842	1102	960萬	2015	10.6%	2	4	NB
842	1102	866萬	2011		2	4	NB
842	1102	965萬	2015	11.9%	2	4	NB
842	1102	855萬	2011		2	4	NB
842	1102	1,035萬	2017	17.9%	2	4	NB
842	1102	973萬	2015	14.6%	2	4	NB
842	1102	849萬	2011		2	4	NB
842	1102	847萬	2011		2	4	NB
842	1102	888萬	2011		2	4	NB
842	1102	1,025萬	2017	22.1%	2	4	NB
842	1102	959萬	2016	15.3%	2	4	NB
842	1102	820萬	2011		2	4	NB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	NC
784	1030	906萬	2011		2	4	NC
784	1030	906萬	2011		2	4	NC
784	1030	1,060萬	2015	21.2%	2	4	NC
784	1030	900萬	2011		2	4	NC
784	1030	852萬	2014	2.1%	2	4	NC
784	1030	895萬	2011		2	4	NC
784	1030	860萬	2014	3.6%	2	4	NC
784	1030	863萬	2011		2	4	NC
784	1030	888萬	2011		2	4	NC
784	1030	859萬	2011		2	4	NC
784	1030	884萬	2011		2	4	NC
784	1030	1,238萬	2018	40.5%	2	4	NC
784	1030	852萬	2011		2	4	NC
784	1030	850萬	2011		2	4	NC
784	1030	846萬	2011		2	4	NC
784	1030	844萬	2011		2	4	NC
784	1030	870萬	2013	3.3%	2	4	NC
784	1030	841萬	2011		2	4	NC
784	1030	839萬	2011		2	4	NC
784	1030	838萬	2011		2	4	NC
784	1030	833萬	2011		2	4	NC
784	1030	940萬	2015	13.2%	2	4	NC
784	1030	831萬	2011		2	4	NC
784	1030	825萬	2011		2	4	NC
784	1030	823萬	2011		2	4	NC
784	1030	853萬	2013	3.9%	2	4	NC
784	1030	819萬	2011		2	4	NC
784	1030	817萬	2011		2	4	NC
784	1030	815萬	2011		2	4	NC
784	1030	813萬	2011		2	4	NC
784	1030	813萬	2011		2	4	NC
784	1030	804萬	2011		2	4	NC
784	1030	801萬	2011		2	4	NC
784	1030	799萬	2011		2	4	NC
784	1030	796萬	2011		2	4	NC
784	1030	793萬	2011		2	4	NC
784	1030	789萬	2011		2	4	NC
784	1030	785萬	2011		2	4	NC
784	1030	858萬	2016	9.4%	2	4	NC
784	1030	782萬	2011		2	4	NC
784	1030	838萬	2013	7.8%	2	4	NC
784	1030	771萬	2011		2	4	NC
784	1030	789萬	2011		2	4	NC
784	1030	859萬	2017	10.3%	2	4	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	ND
678	902	830萬	2011		2	4	ND
678	902	830萬	2011		2	4	ND
678	902	802萬	2011		2	4	ND
678	902	800萬	2011		2	4	ND
678	902	848萬	2016	6.3%	2	4	ND
678	902	819萬	2011		2	4	ND
678	902	1,010萬	2017	23.6%	2	4	ND
678	902	895萬	2015	13.3%	2	4	ND
678	902	985萬	2017	25.0%	2	4	ND
678	902	895萬	2015	10.4%	2	4	ND
678	902	784萬	2011		2	4	ND
678	902	782萬	2011		2	4	ND
678	902	780萬	2011		2	4	ND
678	902	778萬	2011		2	4	ND
678	902	774萬	2013	0.1%	2	4	ND
678	902	771萬	2011		2	4	ND
678	902	770萬	2011		2	4	ND
678	902	768萬	2011		2	4	ND
678	902	780萬	2013	1.8%	2	4	ND
678	902	765萬	2011		2	4	ND
678	902	800萬	2014	5.3%	2	4	ND
678	902	759萬	2011		2	4	ND
678	902	759萬	2011		2	4	ND
678	902	900萬	2015	19.5%	2	4	ND
678	902	918萬	2016	22.1%	2	4	ND
678	902	750萬	2011		2	4	ND
678	902	749萬	2011		2	4	ND
678	902	955萬	2017	27.8%	2	4	ND
678	902	745萬	2011		2	4	ND
678	902	744萬	2011		2	4	ND
678	902	744萬	2011		2	4	ND
678	902	740萬	2011		2	4	ND
678	902	738萬	2011		2	4	ND
678	902	810萬	2015	10.1%	2	4	ND
678	902	733萬	2011		2	4	ND
678	902	790萬	2014	8.0%	2	4	ND
678	902	729萬	2011		2	4	ND
678	902	1,165萬	2018	60.2%	2	4	ND
678	902	727萬	2011		2	4	ND
678	902	724萬	2011		2	4	ND
678	902	738萬	2014	2.4%	2	4	ND
678	902	890萬	2017	24.0%	2	4	ND
678	902	715萬	2014	0.5%	2	4	ND
657	874	950萬	2017	33.7%	2	4	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	SA
688	912	787萬	2012		3	1	SA
688	912	746萬	2012		3	1	SA
688	912	953萬	2017	28.4%	3	1	SA
-	912	740萬	2012		3	1	SA
-	912	738萬	2012		3	1	SA
-	912	736萬	2012		3	1	SA
-	912	734萬	2012		3	1	SA
-	912	733萬	2012		3	1	SA
688	912	727萬	2012		3	1	SA
688	912	725萬	2012		3	1	SA
688	912	722萬	2012		3	1	SA
688	912	721萬	2012		3	1	SA
-	912	718萬	2012		3	1	SA
688	912	716萬	2012		3	1	SA
688	912	715萬	2012		3	1	SA
-	912	713萬	2012		3	1	SA
-	912	711萬	2012		3	1	SA
-	912	709萬	2012		3	1	SA
-	912	707萬	2012		3	1	SA
-	912	703萬	2012		3	1	SA
688	912	701萬	2012		3	1	SA
688	912	810萬	2016	10.2%	3	1	SA
-	912	697萬	2012		3	1	SA
-	912	693萬	2012		3	1	SA
-	912	687萬	2012		3	1	SA
-	912	683萬	2012		3	1	SA
-	912	1,065萬	2017	56.5%	3	1	SA
-	912	679萬	2012		3	1	SA
688	912	1,000萬	2017	47.8%	3	1	SA
688	912	923萬	2017	34.0%	3	1	SA
688	912	673萬	2012		3	1	SA
-	912	671萬	2012		3	1	SA
-	912	669萬	2012		3	1	SA
688	912	912萬	2017	36.8%	3	1	SA
-	912	665萬	2012		3	1	SA
-	912	663萬	2012		3	1	SA
-	912	850萬	2015	29.1%	3	1	SA
-	912	653萬	2012		3	1	SA
688	912	649萬	2012		3	1	SA
-	912	647萬	2012		3	1	SA
-	912	647萬	2012		3	1	SA
-	912	647萬	2012		3	1	SA
688	912	647萬	2012		3	1	SA
-	912	770萬	2016	19.3%	3	1	SA
-	912	645萬	2012		3	1	SA
-	912	644萬	2012		3	1	SA
688	912	644萬	2012		3	1	SA
688	912	642萬	2012		3	1	SA
666	884	622萬	2012		3	1	SA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	SB
786	1030	832萬	2012		3	1	SB
786	1030	1,250萬	2019	50.6%	3	1	SB
786	1030	826萬	2012		3	1	SB
-	1030	824萬	2012		3	1	SB
-	1030	822萬	2012		3	1	SB
-	1030	820萬	2012		3	1	SB
-	1030	818萬	2012		3	1	SB
786	1030	816萬	2012		3	1	SB
-	1030	810萬	2012		3	1	SB
-	1030	808萬	2012		3	1	SB
786	1030	806萬	2012		3	1	SB
786	1030	1,130萬	2017	40.5%	3	1	SB
-	1030	802萬	2012		3	1	SB
-	1030	800萬	2012		3	1	SB
786	1030	798萬	2012		3	1	SB
786	1030	1,507萬	2018	89.3%	3	1	SB
786	1030	794萬	2012		3	1	SB
786	1030	792萬	2012		3	1	SB
-	1030	1,008萬	2017	27.6%	3	1	SB
-	1030	786萬	2012		3	1	SB
-	1030	784萬	2012		3	1	SB
786	1030	782萬	2012		3	1	SB
-	1030	920萬	2014	17.9%	3	1	SB
786	1030	776萬	2012		3	1	SB
-	1030	770萬	2012		3	1	SB
-	1030	930萬	2015	21.4%	3	1	SB
786	1030	764萬	2012		3	1	SB
786	1030	762萬	2012		3	1	SB
-	1030	760萬	2012		3	1	SB
786	1030	758萬	2012		3	1	SB
-	1030	800萬	2014	5.8%	3	1	SB
786	1030	754萬	2012		3	1	SB
786	1030	1,480萬	2018	96.7%	3	1	SB
-	1030	750萬	2012		3	1	SB
786	1030	748萬	2012		3	1	SB
-	1030	746萬	2012		3	1	SB
-	1030	742萬	2012		3	1	SB
-	1030	736萬	2012		3	1	SB
786	1030	943萬	2015	29.1%	3	1	SB
786	1030	729萬	2012		3	1	SB
786	1030	1,100萬	2018	51.0%	3	1	SB
786	1030	729萬	2012		3	1	SB
786	1030	744萬	2012		3	1	SB
786	1030	727萬	2012		3	1	SB
786	1030	1,220萬	2019	67.8%	3	1	SB
786	1030	725萬	2012		3	1	SB
786	1030	725萬	2012		3	1	SB
-	1030	723萬	2012		3	1	SB
786	1030	723萬	2012		3	1	SB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	SC
844	1103	936萬	2012		3	1	SC
-	1103	934萬	2012		3	1	SC
-	1103	929萬	2012		3	1	SC
-	1103	926萬	2012		3	1	SC
-	1103	924萬	2012		3	1	SC
-	1103	921萬	2012		3	1	SC
-	1103	919萬	2012		3	1	SC
-	1103	1,300萬	2017	34.9%	3	1	SC
-	1103	911萬	2012		3	1	SC
844	1103	909萬	2012		3	1	SC
-	1103	906萬	2012		3	1	SC
-	1103	904萬	2012		3	1	SC
-	1103	901萬	2012		3	1	SC
844	1103	1,660萬	2018	84.7%	3	1	SC
-	1103	896萬	2012		3	1	SC
-	1103	894萬	2012		3	1	SC
-	1103	891萬	2012		3	1	SC
844	1103	889萬	2012		3	1	SC
-	1103	886萬	2012		3	1	SC
844	1103	1,178萬	2017	33.7%	3	1	SC
844	1103	996萬	2012		3	1	SC
-	1103	993萬	2012		3	1	SC
-	1103	990萬	2012		3	1	SC
844	1103	988萬	2012		3	1	SC
-	1103	985萬	2012		3	1	SC
844	1103	979萬	2012		3	1	SC
-	1103	997萬	2012		3	1	SC
-	1103	877萬	2012		3	1	SC
844	1103	971萬	2012		3	1	SC
844	1103	968萬	2012		3	1	SC
-	1103	892萬	2012		3	1	SC
844	1103	1,000萬	2014	3.9%	3	1	SC
-	1103	979萬	2012		3	1	SC
844	1103	844萬	2012		3	1	SC
844	1103	951萬	2012		3	1	SC
844	1103	950萬	2014	13.6%	3	1	SC
-	1103	945萬	2012		3	1	SC
-	1103	1,000萬	2017	20.3%	3	1	SC
-	1103	939萬	2012		3	1	SC
844	1103	939萬	2012		3	1	SC
-	1103	829萬	2012		3	1	SC
844	1103	1,130萬	2017	20.9%	3	1	SC
-	1103	820萬	2012		3	1	SC
-	1103	930萬	2012		3	1	SC
844	1103	925萬	2012		3	1	SC
844	1103	816萬	2012		3	1	SC
-	1103	920萬	2012		3	1	SC
-	1103	1,250萬	2018	54.0%	3	1	SC
844	1103	787萬	2012		3	1	SC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	SD
757	1000	876萬	2012		3	1	SD
-	1000	874萬	2012		3	1	SD
757	1000	870萬	2012		3	1	SD
-	1000	868萬	2012		3	1	SD
-	1000	866萬	2012		3	1	SD
757	1000	864萬	2012		3	1	SD
-	1000	862萬	2012		3	1	SD
757	1000	878萬	2012		3	1	SD
757	1000	856萬	2012		3	1	SD
-	1000	968萬	2012		3	1	SD
-	1000	852萬	2012		3	1	SD
-	1000	850萬	2012		3	1	SD
-	1000	962萬	2012		3	1	SD
757	1000	1,068萬	2015	11.3%	3	1	SD
-	1000	957萬	2012		3	1	SD
-	1000	843萬	2012		3	1	SD
757	1000	1,090萬	2016	8.8%	3	1	SD
757	1000	950萬	2012		3	1	SD
-	1000	948萬	2012		3	1	SD
-	1000	944萬	2012		3	1	SD
757	1000	941萬	2012		3	1	SD
-	1000	939萬	2012		3	1	SD
757	1000	827萬	2012		3	1	SD
757	1000	825萬	2012		3	1	SD
-	1000	932萬	2012		3	1	SD
-	1000	928萬	2012		3	1	SD
757	1000	925萬	2012		3	1	SD
-	1000	923萬	2012		3	1	SD
757	1000	969萬	2012		3	1	SD
757	1000	919萬	2012		3	1	SD
-	1000	916萬	2012		3	1	SD
757	1000	914萬	2012		3	1	SD
-	1000	912萬	2012		3	1	SD
-	1000	910萬	2012		3	1	SD
757	1000	905萬	2012		3	1	SD
-	1000	903萬	2012		3	1	SD
-	1000	901萬	2012		3	1	SD
757	1000	898萬	2012		3	1	SD
-	1000	943萬	2012		3	1	SD
-	1000	896萬	2012		3	1	SD
-	1000	896萬	2012		3	1	SD
-	1000	894萬	2012		3	1	SD
757	1000	891萬	2012		3	1	SD
757	1000	965萬	2016	8.3%	3	1	SD
757	1000	935萬	2012		3	1	SD
757	1000	888萬	2012		3	1	SD
757	1000	885萬	2012		3	1	SD
757	1000	885萬	2012		3	1	SD
736	973	870萬	2012		3	1	SD
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	NA
689	913	745萬	2012		3	1	NA
-	913	743萬	2012		3	1	NA
689	913	739萬	2012		3	1	NA
-	913	737萬	2012		3	1	NA
689	913	735萬	2012		3	1	NA
-	913	733萬	2012		3	1	NA
-	913	731萬	2012		3	1	NA
689	913	729萬	2012		3	1	NA
-	913	723萬	2012		3	1	NA
-	913	721萬	2012		3	1	NA
-	913	719萬	2012		3	1	NA
689	913	717萬	2012		3	1	NA
689	913	715萬	2012		3	1	NA
689	913	768萬	2016	5.6%	3	1	NA
-	913	711萬	2012		3	1	NA
689	913	709萬	2012		3	1	NA
689	913	707萬	2012		3	1	NA
689	913	1,085萬	2017	54.0%	3	1	NA
689	913	703萬	2012		3	1	NA
-	913	699萬	2012		3	1	NA
-	913	697萬	2012		3	1	NA
689	913	731萬	2012		3	1	NA
-	913	693萬	2012		3	1	NA
689	913	689萬	2012		3	1	NA
689	913	683萬	2012		3	1	NA
689	913	800萬	2017	--	3	1	NA
689	913	677萬	2012		3	1	NA
-	913	1,028萬	2017	52.3%	3	1	NA
-	913	687萬	2012		3	1	NA
689	913	671萬	2012		3	1	NA
-	913	669萬	2012		3	1	NA
-	913	667萬	2012		3	1	NA
689	913	665萬	2012		3	1	NA
-	913	1,200萬	2018	72.1%	3	1	NA
-	913	695萬	2012		3	1	NA
689	913	718萬	2014	9.0%	3	1	NA
-	913	671萬	2012		3	1	NA
689	913	655萬	2012		3	1	NA
689	913	653萬	2012		3	1	NA
689	913	651萬	2012		3	1	NA
689	913	830萬	2015	27.5%	3	1	NA
689	913	651萬	2012		3	1	NA
-	913	651萬	2012		3	1	NA
689	913	649萬	2012		3	1	NA
-	913	1,060萬	2018	63.2%	3	1	NA
-	913	648萬	2012		3	1	NA
-	913	648萬	2012		3	1	NA
689	913	646萬	2012		3	1	NA
667	885	795萬	2014	27.0%	3	1	NA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	NB
786	1030	822萬	2012		3	1	NB
-	1030	820萬	2012		3	1	NB
-	1030	816萬	2012		3	1	NB
786	1030	814萬	2012		3	1	NB
786	1030	1,189萬	2017	46.5%	3	1	NB
786	1030	810萬	2012		3	1	NB
-	1030	808萬	2012		3	1	NB
-	1030	1,080萬	2016	34.0%	3	1	NB
786	1030	945萬	2016	12.3%	3	1	NB
-	1030	798萬	2012		3	1	NB
-	1030	804萬	2012	1.0%	3	1	NB
-	1030	794萬	2012		3	1	NB
-	1030	892萬	2014	12.6%	3	1	NB
786	1030	950萬	2015	20.3%	3	1	NB
786	1030	1,200萬	2018	52.3%	3	1	NB
786	1030	786萬	2012		3	1	NB
786	1030	912萬	2014	16.4%	3	1	NB
-	1030	782萬	2012		3	1	NB
-	1030	780萬	2012		3	1	NB
-	1030	776萬	2012		3	1	NB
-	1030	1,160萬	2017	49.9%	3	1	NB
-	1030	772萬	2012		3	1	NB
786	1030	938萬	2016	21.8%	3	1	NB
-	1030	766萬	2012		3	1	NB
786	1030	760萬	2012		3	1	NB
-	1030	860萬	2014	13.8%	3	1	NB
-	1030	754萬	2012		3	1	NB
-	1030	840萬	2016	11.7%	3	1	NB
786	1030	750萬	2012		3	1	NB
786	1030	748萬	2012		3	1	NB
-	1030	762萬	2012		3	1	NB
-	1030	744萬	2012		3	1	NB
-	1030	742萬	2012		3	1	NB
-	1030	740萬	2012		3	1	NB
-	1030	738萬	2012		3	1	NB
786	1030	736萬	2012		3	1	NB
-	1030	734萬	2012		3	1	NB
-	1030	732萬	2012		3	1	NB
-	1030	730萬	2012		3	1	NB
-	1030	728萬	2012		3	1	NB
-	1030	728萬	2012		3	1	NB
-	1030	728萬	2012		3	1	NB
786	1030	728萬	2012		3	1	NB
786	1030	727萬	2012		3	1	NB
786	1030	798萬	2014	9.8%	3	1	NB
786	1030	1,420萬	2018	95.9%	3	1	NB
786	1030	1,100萬	2017	51.8%	3	1	NB
786	1030	723萬	2012		3	1	NB
786	1030	723萬	2012		3	1	NB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	NC
958	1264	1,082萬	2012		3	1	NC
-	1264	1,285萬	2016	19.1%	3	1	NC
-	1264	1,074萬	2012		3	1	NC
958	1264	1,072萬	2012		3	1	NC
958	1264	1,550萬	2018	45.0%	3	1	NC
958	1264	1,120萬	2014	5.0%	3	1	NC
958	1264	1,064萬	2012		3	1	NC
958	1264	1,360萬	2015	28.1%	3	1	NC
-	1264	1,057萬	2012		3	1	NC
958	1264	1,054萬	2012		3	1	NC
-	1264	1,052萬	2012		3	1	NC
958	1264	1,049萬	2012		3	1	NC
-	1264	1,047萬	2012		3	1	NC
-	1264	1,044萬	2012		3	1	NC
-	1264	1,042萬	2012		3	1	NC
958	1264	1,039萬	2012		3	1	NC
958	1264	1,785萬	2019	72.1%	3	1	NC
-	1264	1,034萬	2012		3	1	NC
-	1264	1,032萬	2012		3	1	NC
-	1264	1,027萬	2012		3	1	NC
-	1264	1,024萬	2012		3	1	NC
-	1264	1,022萬	2012		3	1	NC
-	1264	1,019萬	2012		3	1	NC
-	1264	1,017萬	2012		3	1	NC
-	1264	1,015萬	2012		3	1	NC
958	1264	1,010萬	2012		3	1	NC
-	1264	1,007萬	2012		3	1	NC
-	1264	1,005萬	2012		3	1	NC
-	1264	1,290萬	2017	28.7%	3	1	NC
958	1264	1,000萬	2012		3	1	NC
958	1264	997萬	2012		3	1	NC
-	1264	995萬	2012		3	1	NC
-	1264	992萬	2012		3	1	NC
-	1264	1,200萬	2018	21.3%	3	1	NC
-	1264	1,150萬	2014	16.8%	3	1	NC
-	1264	982萬	2012		3	1	NC
-	1264	980萬	2012		3	1	NC
958	1264	1,128萬	2015	15.4%	3	1	NC
-	1264	975萬	2012		3	1	NC
-	1264	972萬	2012		3	1	NC
-	1264	970萬	2012		3	1	NC
958	1264	967萬	2012		3	1	NC
-	1264	965萬	2012		3	1	NC
-	1264	962萬	2012		3	1	NC
-	1264	958萬	2012		3	1	NC
958	1264	954萬	2012		3	1	NC
-	1264	948萬	2012		3	1	NC
-	1264	942萬	2012		3	1	NC
958	1264	932萬	2012		3	1	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	1	ND
757	1000	871萬	2012		3	1	ND
-	1000	920萬	2014	5.8%	3	1	ND
-	1000	981萬	2012		3	1	ND
-	1000	863萬	2012		3	1	ND
757	1000	861萬	2012		3	1	ND
757	1000	860萬	2012		3	1	ND
-	1000	972萬	2012		3	1	ND
757	1000	970萬	2012		3	1	ND
757	1000	965萬	2012		3	1	ND
-	1000	963萬	2012		3	1	ND
-	1000	961萬	2012		3	1	ND
757	1000	845萬	2012		3	1	ND
-	1000	956萬	2012		3	1	ND
-	1000	954萬	2012		3	1	ND
757	1000	951萬	2012		3	1	ND
-	1000	949萬	2012		3	1	ND
757	1000	947萬	2012		3	1	ND
-	1000	945萬	2012		3	1	ND
-	1000	942萬	2012		3	1	ND
-	1000	828萬	2012		3	1	ND
-	1000	826萬	2012		3	1	ND
757	1000	933萬	2012		3	1	ND
757	1000	931萬	2012		3	1	ND
-	1000	929萬	2012		3	1	ND
-	1000	927萬	2012		3	1	ND
-	1000	922萬	2012		3	1	ND
-	1000	920萬	2012		3	1	ND
757	1000	930萬	2014	1.4%	3	1	ND
-	1000	915萬	2012		3	1	ND
757	1000	913萬	2012		3	1	ND
757	1000	1,465萬	2018	60.8%	3	1	ND
757	1000	909萬	2012		3	1	ND
757	1000	905萬	2014	0.1%	3	1	ND
757	1000	904萬	2012		3	1	ND
757	1000	900萬	2012		3	1	ND
-	1000	897萬	2012		3	1	ND
757	1000	895萬	2012		3	1	ND
-	1000	893萬	2012		3	1	ND
757	1000	883萬	2015	0.8%	3	1	ND
-	1000	890萬	2012		3	1	ND
-	1000	890萬	2012		3	1	ND
757	1000	888萬	2012		3	1	ND
-	1000	1,140萬	2017	28.7%	3	1	ND
-	1000	886萬	2012		3	1	ND
-	1000	883萬	2012		3	1	ND
757	1000	883萬	2012		3	1	ND
-	1000	880萬	2012		3	1	ND
757	1000	776萬	2012		3	1	ND
735	972	987萬	2015	29.5%	3	1	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	SA
688	912	742萬	2012		3	2	SA
-	912	740萬	2012		3	2	SA
-	912	736萬	2012		3	2	SA
688	912	1,190萬	2018	62.2%	3	2	SA
688	912	732萬	2012		3	2	SA
688	912	730萬	2012		3	2	SA
-	912	728萬	2012		3	2	SA
688	912	722萬	2012		3	2	SA
688	912	915萬	2015	27.1%	3	2	SA
-	912	718萬	2012		3	2	SA
-	912	716萬	2012		3	2	SA
-	912	714萬	2012		3	2	SA
688	912	840萬	2016	18.0%	3	2	SA
-	912	710萬	2012		3	2	SA
-	912	708萬	2012		3	2	SA
688	912	721萬	2012		3	2	SA
-	912	704萬	2012		3	2	SA
688	912	702萬	2012		3	2	SA
-	912	698萬	2012		3	2	SA
688	912	835萬	2015	20.0%	3	2	SA
688	912	850萬	2016	22.5%	3	2	SA
688	912	692萬	2012		3	2	SA
688	912	688萬	2012		3	2	SA
688	912	682萬	2012		3	2	SA
688	912	970萬	2017	43.1%	3	2	SA
-	912	676萬	2012		3	2	SA
688	912	860萬	2016	27.6%	3	2	SA
-	912	672萬	2012		3	2	SA
688	912	670萬	2012		3	2	SA
-	912	668萬	2012		3	2	SA
-	912	900萬	2017	35.1%	3	2	SA
688	912	818萬	2015	23.2%	3	2	SA
688	912	662萬	2012		3	2	SA
688	912	860萬	2015	30.3%	3	2	SA
-	912	658萬	2012		3	2	SA
-	912	780萬	2016	18.9%	3	2	SA
688	912	770萬	2014	17.7%	3	2	SA
-	912	652萬	2012		3	2	SA
-	912	650萬	2012		3	2	SA
-	912	650萬	2012		3	2	SA
688	912	834萬	2015	28.2%	3	2	SA
688	912	885萬	2015	36.1%	3	2	SA
688	912	986萬	2017	48.9%	3	2	SA
-	912	649萬	2012		3	2	SA
-	912	647萬	2012		3	2	SA
-	912	647萬	2012		3	2	SA
688	912	880萬	2015	36.4%	3	2	SA
666	884	625萬	2012		3	2	SA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	SB
786	1030	820萬	2012		3	2	SB
-	1030	818萬	2012		3	2	SB
786	1030	814萬	2012		3	2	SB
786	1030	812萬	2012		3	2	SB
-	1030	900萬	2015	11.1%	3	2	SB
-	1030	808萬	2012		3	2	SB
-	1030	806萬	2012		3	2	SB
786	1030	800萬	2012		3	2	SB
-	1030	798萬	2012		3	2	SB
786	1030	921萬	2016	15.7%	3	2	SB
-	1030	794萬	2012		3	2	SB
786	1030	792萬	2012		3	2	SB
-	1030	790萬	2012		3	2	SB
-	1030	788萬	2012		3	2	SB
-	1030	888萬	2016	13.0%	3	2	SB
-	1030	1,010萬	2016	28.9%	3	2	SB
-	1030	782萬	2012		3	2	SB
-	1030	780萬	2012		3	2	SB
786	1030	915萬	2014	17.9%	3	2	SB
786	1030	774萬	2012		3	2	SB
786	1030	772萬	2012		3	2	SB
786	1030	770萬	2012		3	2	SB
-	1030	766萬	2012		3	2	SB
786	1030	1,100萬	2017	44.7%	3	2	SB
786	1030	756萬	2012		3	2	SB
-	1030	754萬	2012		3	2	SB
-	1030	752萬	2012		3	2	SB
-	1030	750萬	2012		3	2	SB
786	1030	748萬	2012		3	2	SB
-	1030	746萬	2012		3	2	SB
786	1030	700萬	2014	5.9%	3	2	SB
-	1030	742萬	2012		3	2	SB
786	1030	740萬	2012		3	2	SB
-	1030	738萬	2012		3	2	SB
-	1030	736萬	2012		3	2	SB
786	1030	1,250萬	2017	70.3%	3	2	SB
-	1030	732萬	2012		3	2	SB
-	1030	730萬	2012		3	2	SB
-	1030	800萬	2014	9.8%	3	2	SB
786	1030	728萬	2012		3	2	SB
-	1030	728萬	2012		3	2	SB
-	1030	728萬	2012		3	2	SB
-	1030	727萬	2012		3	2	SB
-	1030	727萬	2012		3	2	SB
-	1030	725萬	2012		3	2	SB
-	1030	1,050萬	2018	44.9%	3	2	SB
-	1030	723萬	2012		3	2	SB
786	1030	723萬	2012		3	2	SB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	SC
1552	2037	3,056萬	2012		3	2	SC
958	1264	1,220萬	2012		3	2	SC
-	1264	1,215萬	2012		3	2	SC
-	1264	1,069萬	2012		3	2	SC
-	1264	1,067萬	2012		3	2	SC
-	1264	1,206萬	2012		3	2	SC
-	1264	1,203萬	2012		3	2	SC
958	1264	1,198萬	2012		3	2	SC
-	1264	1,195萬	2012		3	2	SC
-	1264	1,052萬	2012		3	2	SC
958	1264	1,049萬	2012		3	2	SC
-	1264	1,069萬	2012		3	2	SC
958	1264	1,044萬	2012		3	2	SC
-	1264	1,042萬	2012		3	2	SC
-	1264	1,039萬	2012		3	2	SC
-	1264	1,037萬	2012		3	2	SC
-	1264	1,172萬	2012		3	2	SC
958	1264	1,288萬	2016	22.3%	3	2	SC
-	1264	1,450萬	2018	41.2%	3	2	SC
-	1264	1,024萬	2012		3	2	SC
958	1264	1,022萬	2012		3	2	SC
-	1264	1,019萬	2012		3	2	SC
-	1264	1,153萬	2012		3	2	SC
958	1264	1,150萬	2012		3	2	SC
-	1264	1,010萬	2012		3	2	SC
-	1264	1,141萬	2012		3	2	SC
-	1264	1,005萬	2012		3	2	SC
-	1264	1,136萬	2012		3	2	SC
958	1264	1,000萬	2012		3	2	SC
-	1264	997萬	2012		3	2	SC
958	1264	995萬	2012		3	2	SC
-	1264	1,124萬	2012		3	2	SC
958	1264	1,122萬	2012		3	2	SC
958	1264	1,116萬	2012		3	2	SC
-	1264	982萬	2012		3	2	SC
958	1264	1,110萬	2012		3	2	SC
-	1264	1,107萬	2012		3	2	SC
-	1264	1,300萬	2016	17.7%	3	2	SC
958	1264	1,102萬	2012		3	2	SC
958	1264	1,525萬	2018	38.8%	3	2	SC
-	1264	1,096萬	2012		3	2	SC
-	1264	965萬	2012		3	2	SC
-	1264	965萬	2012		3	2	SC
-	1264	960萬	2012		3	2	SC
-	1264	1,088萬	2012		3	2	SC
958	1264	956萬	2012		3	2	SC
958	1264	956萬	2012		3	2	SC
958	1264	934萬	2012		3	2	SC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	3	2	SD
757	1000	960萬	2015	10.4%	3	2	SD
757	1000	1,100萬	2015	20.5%	3	2	SD
-	1000	863萬	2012		3	2	SD
-	1000	976萬	2012		3	2	SD
-	1000	974萬	2012		3	2	SD
